timestamp,rpm
2026-06-29 07:20:00,2275.475
2026-06-29 07:40:00,1892.7143
,
2026-06-29 08:40:00,1433.3895
2026-06-29 09:00:00,2493.85
2026-06-29 09:20:00,2108.0
,
2026-06-29 10:20:00,2042.8077
2026-06-29 10:40:00,2325.2286
,
2026-06-30 07:20:00,2691.7647
2026-06-30 07:40:00,2492.75
2026-06-30 08:00:00,2474.3
2026-06-30 08:20:00,2133.675
2026-06-30 08:40:00,1852.975
2026-06-30 09:00:00,2387.605
,
2026-06-30 10:00:00,2357.8571
2026-06-30 10:20:00,2801.775
2026-06-30 10:40:00,2420.4688
,
2026-06-30 12:20:00,1493.4623
2026-06-30 12:40:00,2044.5263
,
2026-07-01 06:20:00,2358.9048
2026-07-01 06:40:00,2008.6083
2026-07-01 07:00:00,2196.8667
2026-07-01 07:20:00,2609.1333
2026-07-01 07:40:00,1980.3882
,
2026-07-01 08:20:00,2364.0
2026-07-01 08:40:00,1914.775
2026-07-01 09:00:00,1842.3636
,
2026-07-01 10:00:00,2052.3258
2026-07-01 10:20:00,2336.5652
,
2026-07-02 06:00:00,2003.8229
2026-07-02 06:20:00,1697.1333
2026-07-02 06:40:00,2535.3583
2026-07-02 07:00:00,2454.4583
2026-07-02 07:20:00,1880.3333
,
2026-07-02 08:20:00,2686.4533
2026-07-02 08:40:00,2341.5833
2026-07-02 09:00:00,2017.4615
,
2026-07-02 09:20:00,1693.7222
2026-07-02 09:40:00,2360.6167
2026-07-02 10:00:00,2483.0641
,
2026-07-03 06:20:00,2558.7417
2026-07-03 06:40:00,1548.9083
2026-07-03 07:00:00,2083.2455
,
2026-07-03 07:40:00,1030.0
2026-07-03 08:00:00,2732.15
2026-07-03 08:20:00,1713.8917
2026-07-03 08:40:00,2592.75
2026-07-03 09:00:00,2866.125
2026-07-03 09:20:00,2013.6333
2026-07-03 09:40:00,1949.3361
